2024-04-03 00:00:18.264 [http-nio-8181-exec-25] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"oid_partner":"402402220000016691","timestamp":"20240403000018","user_id":"gz0002","user_type":"INNERCOMPANY"}，对应MD5值：d96f673efae2be0cb5777f90293ef89b
2024-04-03 00:40:25.985 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099537689"},{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099556514"}],"bank_account":"2527408726757056","oid_partner":"402402220000016691","oid_userno":"2024030577101121","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0001"}，对应MD5值：3b323d76db054796f8734f0b3a211358
2024-04-03 00:40:25.986 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:25.990 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403004025","user_id":"gz0001","user_type":"USER"}，对应MD5值：b92a7d447e6b1d7598e4572d8566b565
2024-04-03 00:40:26.036 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpquery.lianlianpay.com/v1/lzt/query-acctinfo
2024-04-03 00:40:26.036 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：GMkJxtgN2wWuIZiOdkzA7cHDqTIs1xBC5s5MBh2lZtzSXKrD4tglTk28VhyV+Q4DL9XLeGvT6XQXPNFjsMSEPMVQnQ4YyUNyY5iGJpMDyl7UMqcI+/F+e3cFl1hpxWmvHr6STUp4LavMzJmFnllWMlMsbDcFNN9XknGFM3g0JBAu/Up6toXzxX6X0ozXdbHYQZP1pDVzhanC7wUOfVtbxyEKuRnrsdhYAmtdZiMUH9ZOM39vLdZsWNgrp2m01+SV1S0F8rkkgO1avTpaHscDYEGlYU/1oOpRYvXbS2voNlTJ5LVy2dhJNgNbhCPlwZm6Cz63qFJjvz/vH/qTPnO4YSLPlqIFK8kn6ylqTpbrykqQXiUd4mr8odFGkm+keCpP8T7OvtpqOHL3m45dquU8q8mnmFns1rxFf504ZRvCSPRukDWB8lrud3o/xRsCYAQWG0jdxIFn0dRnVhlUMCJNgxK8YJEBWDVFmKNclLgRV3XzUm5P88lOu5lY8wVhbLdDvzi11yuA4zKKXRo1uE+jlhso+mX25fUj/ubhKiVjS6wrcqToUo1kj2qyMaTxultD54KAwE6nXC1REsVcCm6xB8ksBf1xPwn+Bza2XMQClTJrPx4DGIeqEHtOXHocFsJeEQEkD1QNo/ZLEnlacZziP6kW0t6sLL/1QVBHT7Sw9So=
2024-04-03 00:40:26.036 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403004025","user_id":"gz0001","user_type":"USER"}
2024-04-03 00:40:26.151 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}
2024-04-03 00:40:26.151 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：H8tLOE4NX8YjCC9hF63VnizZh8fdRxA1PG6wHqzA2rSUuVquqPaSOgV/LF+rVpwHUiWO8sWmJ3tj/kOXEzUO/CuWHeqYQNgfSnqbC7cRz0HWk77rwOKpPoCqcQtKyUWDkX24L23wu08POv08C55I1qNxddGFlBpNHeZUaNLL+Sk=
2024-04-03 00:40:26.151 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}，对应MD5值：a098488bf3afeddcb6038414422edb58
2024-04-03 00:40:26.152 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:26.223 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"oid_partner":"402402220000016691","timestamp":"20240403004026","user_id":"gz0002","user_type":"INNERCOMPANY"}，对应MD5值：017c323b078c5e2a06dafc8030a08a9a
2024-04-03 00:40:26.274 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctinfo
2024-04-03 00:40:26.274 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：jxKqAC1R0A0PGpLf8d6Kulmfn361A7DR3uA8lcHwcesiNHo4hr7wEMdE5UmdvHltG7YecHNo/p+qDYGvSADJNXrgelJNdMRD6PF8P3QbO6LqHvpG0JdsmBm5/OkurZhD+X/rFPd2Xnp3BXj1kBNw5yrm1W5JtGiiQugi3Yv6rMLJuvIwzKYMKocyhrS3aUPMy+UtMjbEcPSFCIy/HEUOqBiiPmE+owBNIlMYVJ6cuJWrDSiTogC8I7IJy7x1fKsyPCe2F1IH0nuPfqBQyrXjWRRePIlC5qtYMiVFKsI6/j0s3PbYwiqxuphkOpgEr42p1Yhyje9IdUOpKorGMkBFpuvrB5GlxuqNJEexqEPZ0UXe7vAZGCvIOH0TAys+jkTaaGa7OjLi0r0jht8MuiVw6PwahnmEg9rAbhpbOuh4JrYmRqV7xDlpOcs5ZrfBndpgPk53xOq2NtYIzc7KrWelwNAZNZvI3towxygSOaXkbL8QZY6XUgbSmCB/NnrwJcbbkd1r8pSrjMD40ChbajcWUZzuSAYeRr521qZgSR0igZ+klSTZOFG7K6eakYfwBkMEq1r5bvOrtWFfWBDxCmBGcOYMlkV5GGJD3UmzRomXYYSe1udwcQKIPOC5iuY37AV9dQzTFkoRy1v2QSsM+ttWl+ezSdBRkuCrGHdzjhzKTLE=
2024-04-03 00:40:26.274 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"oid_partner":"402402220000016691","timestamp":"20240403004026","user_id":"gz0002","user_type":"INNERCOMPANY"}
2024-04-03 00:40:26.302 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"2.01","amt_balcur":"2.01","amt_balfrz":"0.00","amt_lastaval":"2.01","amt_lastbal":"2.01","amt_lastfrz":"0.00","oid_acctno":"20240305000099561455"},{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099561458"}],"bank_account":"2527408771487222","oid_partner":"402402220000016691","oid_userno":"2024030577141027","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0002"}
2024-04-03 00:40:26.302 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：WV34BA0LVFRMPQW8dPF91K0tP9i9wZr/MQCChIuH4Ew//sK2lUzYeK7cCrD1MS6NoACgyjxXjfh61c4ndIBj27eZROePfMyxgffYdpDPNWTE+Rguc+WwzdFwEoWUTYFOab18XeqfaIiQBfTJs6lmBgOnpaVt0cixXpfuaew97ug=
2024-04-03 00:40:26.302 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"2.01","amt_balcur":"2.01","amt_balfrz":"0.00","amt_lastaval":"2.01","amt_lastbal":"2.01","amt_lastfrz":"0.00","oid_acctno":"20240305000099561455"},{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099561458"}],"bank_account":"2527408771487222","oid_partner":"402402220000016691","oid_userno":"2024030577141027","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0002"}，对应MD5值：6909ccbe1ec7494fc23dee1bbe6bf835
2024-04-03 00:40:26.302 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:26.306 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403004026","user_id":"gz0002","user_type":"USER"}，对应MD5值：6d3c34ff5af25d0bba1392937934a3a0
2024-04-03 00:40:26.359 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpquery.lianlianpay.com/v1/lzt/query-acctinfo
2024-04-03 00:40:26.359 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：A3c+obo9NtF3Ac5myw4sGsg5C4F8Z0MT5xDYGtz8bM+pBdF5psl4BWpTzBkFqRUjfQ7RKyiBOdmyJiNCNnxzBVvSn/VOGeF2/m6WK6T2t+ulLHH2FO3wwUJ+unnZcW3FDxOylcCHI1fBm8hHBu5zbevuhh9TllyXEgbjsJl+NvS7RR/A21cJSBKVShvTWnyaVuwtf/mq+G/E5wRiD4vlxAbI8uKEhULooUAzwzEglHSRv/aN7DDN9fWhKN06vlmPNY46d8O5VDuCx+hNCmjB7zrLk8BDhoYQlxCfODgkjMrUoKGSTePxr2HmSOTB8CDKb+WU5oXsFo9OMI9iDG22e0JQYAEE5oWDSoqQRiHgwFp26q6a9ynlmBJ3bgoBRhJHbrUxCAinYQHPoCn/jYXEhP3OmHno9J4OJ6lrOXTWwmH+Y4pI79XfIjMnu6gv1mpu9CsuJl81f/lQ6ywdL/2vsXGp0BmYos1JK0Qu9erv0KCz1q5iNsc8Fi2ecdeTm+cZzxG5tb5nQSBnzMFDtvD3F0B1HIWI6i59pQ71vABePkoSPphEGb1kPw1hQQ/bq3kLxmqlmnP91MkbHFnWiZ8Oty/6Z2b9Yug1F6Ngt1B6laJ1aR61oM3ZaVIZZ3ngUMjsMKo/UAp5bd/H1whuL8+LGmV8vzsr0/XpvnnaMadLTE8=
2024-04-03 00:40:26.359 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403004026","user_id":"gz0002","user_type":"USER"}
2024-04-03 00:40:26.756 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"list":[{"acct_stat":"NORMAL","bank_acct_balance":"0.00","bank_acct_name":"义乌市雅莎日用品有限公司","bank_acct_no":"8888930201488321","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_59240261148734"}],"ret_code":"0000","ret_msg":"交易成功"}
2024-04-03 00:40:26.756 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：Y9S2LR+oW8FjVzJO8WSZgBcgOsC56oiwpBEUmrDvs7vdthwkQphN57YjpZUHdnl1Q1SHnSHCMmQ45LC1r473iwcub2TzjOreKwjWV8OoGYfOfW38CuYI25ZNDq0TG/XJ5dnCdqjqONC8+xfvpA7qZ4NtMRPUihgtVCcJuFovRUU=
2024-04-03 00:40:26.756 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"list":[{"acct_stat":"NORMAL","bank_acct_balance":"0.00","bank_acct_name":"义乌市雅莎日用品有限公司","bank_acct_no":"8888930201488321","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_59240261148734"}],"ret_code":"0000","ret_msg":"交易成功"}，对应MD5值：de62a6e896137431dd1329745bbdaa25
2024-04-03 00:40:26.757 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:26.761 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240402235959","date_start":"20240402000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0001","user_type":"INNERCOMPANY"}，对应MD5值：22b0b3d7c6c7a173fd77df3e3cd890fb
2024-04-03 00:40:26.814 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctserial
2024-04-03 00:40:26.814 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：Sc3FT2U/nplLWFuj06La8tmp3AYEtzajsX+vG2Oosbyw1fmpMmjyFqUWoH0xBOd4MGTyX3txpjXzU5jDZcYQJfqZIrlnfzHSo0+q7qA3g5tJuoMd8OVK4Paw8bH5/IN6D2q5XyY/bWIywDO8c0AQXeqLTEw9+RkXIT6S1xLUKhx1CyxythQsrdKfTEJggvCrzJz/I9e6cbHogSIjJqqbOkG8bckghK1XKUv+NJ0It3jTFMVwyyOgnYs6OStvbsahZnPCu7J/7watd1/+6lA2d5XZosaQwFR4/wvXFyp3iTeEk5bwna7Mcc51mHhWyekeS0fb/bififpf1d+DxLeKTdaYF3JmuoCguwSnHrXlQDp9ZqzL1MBvgCqcXQNdiZNAi0t5iAQ6ulHai2zAAuZ6MFOqbr+d+6TuWP9SSkYeGxl3V/iVxYFhmkibdDRAk0jKA8KPe+UOpPoItnbZfhjclFsCVX0wztGEaxvmUfoOTA9KZb2BCprwmVJjDpWjCCmHxc850o51Ov+evUeVfu07uhIE0jZzfqxNbGZef2W8y88fPf5BUfvf+5ZwE8Iip6QuRwADXDzRKeIMny8qIuTiAC7zPRdp1vwpLe65Wq3CrOaDzwC5SH+E79M+1CckCPLzkcJltRXkMzW6vhKfQXegbhxdEX3p8u3pI3YbTgvcrmY=
2024-04-03 00:40:26.814 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240402235959","date_start":"20240402000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0001","user_type":"INNERCOMPANY"}
2024-04-03 00:40:26.843 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0001"}
2024-04-03 00:40:26.843 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：F8HplR4W49M2dho1haR3Lbz8oYOWQDoao4aVxDSTIcnxOp2mhN7+n07fyc//1syqh2HhBDvtNafMTZ8gxp+rwS34+PeZu1UXWDp9hDPwlHSKsN4oQX57Dp0MEOAifq/Ryl1o809cu4uODpld6TE6IjHAOYe5yo+sUkR1glBhd9k=
2024-04-03 00:40:26.843 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0001"}，对应MD5值：e64e8b3098da274af55ff7f895f2d0a3
2024-04-03 00:40:26.844 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:26.847 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240402235959","date_start":"20240402000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0002","user_type":"INNERCOMPANY"}，对应MD5值：fbfdf577802e0c7e8ff9dce024417d41
2024-04-03 00:40:26.901 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctserial
2024-04-03 00:40:26.902 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：IIRtCbROEYDLJn+aTzx6K2QetzKQQHO5hYgVuXM+nFw4lthw4KZ/ArLoUB7JBCW9qieT2eKx0cZHV44p/UasKsatpBVS74TvqzKhQo7KQEV5zzCWEWOnbCkWCTSpYiMkyEvs+CLj644OWEW7bk1zw+IwupPmOv1yywlsGDuKuP+iEAzwvrxtlVVdlyWWxSkdggivwRvtEpGSb/ghlIkgWF2Oq3tR2wpdcMZVwvAMFfKncGTsBmBQp3mFeXRSMJrBIamiPm900idHYZTy3LAp+ESkPYiOCK9TXUkh6O+tF8ngclUrqTn5ZEQq1kasqtCEHXNWNeSyQbZcf0zVhR7VzWo6vCQBWYcKYpxmHAi8YCNbP4RgZoMMXZthXynZF6tdJTIXeW/YelyScTwL6E0xhsp6n3rIDroZSZlz2lGFTNOkRigObJjVBs1AgetdcHJcoFHP31gKwd3ni8v4gWqhCYylMKNbmZuCkWBfdYogl7TlLVlOU7YD6pjknjv2UbWiYpAV4RS2WAnfg9rAKJe4cWt550RpowbSw9SNhzD7G9ljMwBlXEh3vgwStwo8yHT/27HVjucMkqZWHdYbF0XrXo3IX6XJt37kLXhdFfitGb6UhoOO7JRl1mt9AvOQhdzGONXFMxjAElLHn3EZwGILHscEkmqnMJQgqUxO8YQm4/Q=
2024-04-03 00:40:26.902 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240402235959","date_start":"20240402000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0002","user_type":"INNERCOMPANY"}
2024-04-03 00:40:26.929 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0002"}
2024-04-03 00:40:26.930 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：ZICVskjYxeSYGiSNe0lfIyU0IWaEI0wUNmEB8nykWJXVdug0FASGbZQLwfq3T+IA1unABlmnvIr3qgs+1ZeR5n20gexVZJXugI/u5fCPXPi8Vb2jSWpQc4ZGbvZ+fm/8pVDAo6bT7Er3z0eHcdZqLLAWvY1OkuHAoAM0merAEYM=
2024-04-03 00:40:26.930 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0002"}，对应MD5值：1bb8a4e300f9c31de94a7664219541ce
2024-04-03 00:40:26.930 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:26.935 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240403235959","date_start":"20240403000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0001","user_type":"INNERCOMPANY"}，对应MD5值：bcf3c1d6518d378d8904a7479d488873
2024-04-03 00:40:26.984 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctserial
2024-04-03 00:40:26.984 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：AjBnSaL8RusbLO6lN22msNGHJTDCWkgmC5usOFUxdVbDUew4fgvmbMbdLgfTcUvpoMe0z1f87VV3CieDvOqauvHX3mdpywau/jCQX+DPlnoeiKKFPpj2vyiSwBmPQhqonjGkT/MBcYgfUjy0XXznd5SZnIm+Hv+6uxKQfArg8QMi7oSd3cxiPSQPe07lQx87uweiiXZSsIbamcI17WJ+OqqbUDk3nlgcw45jvxv5ox+rVQKvEIp02U/nuc0hVOGdRAgSt/8jf79PC1BBs7Jcv5oeL7g/ZmUq9K6MHzgAooNK+uJ2t5ZGPMQ8CQ9I1faK399scONfnhDIQoC+AddcMIaStnSIt6GKlgbrw1+GKm3i4NxRR2LCAf4skAbR+g+f4CXRN1uEF8iSjuV0kvEykW+xyUK7w1bIbx2FYoe4tdBIzhNwsTRFGTLhv2QmctsuZDzkFBz+l95bpc7DwsP/uhY5I/AJ6/AS0Q5KHjIJcGJ9FfMabW+oGNVHKBsancmXc6CFYWI6JY62AgbZu6N8uja5/L1WKqFHYUqyoepuJW4cY9Hmh7sCYi5QCdP+mA94H+yKFvhedK5zaeJRM8n6fN6s5j/vQvCYLow/QSvQZoS3C+boYDSQQFgRyG4cgIfCxaZFr7umKbPGfPUGWQy9GaBXPR3QQrEl5vI2Z+JRDvs=
2024-04-03 00:40:26.984 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240403235959","date_start":"20240403000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004026","user_id":"gz0001","user_type":"INNERCOMPANY"}
2024-04-03 00:40:27.014 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0001"}
2024-04-03 00:40:27.014 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：F8HplR4W49M2dho1haR3Lbz8oYOWQDoao4aVxDSTIcnxOp2mhN7+n07fyc//1syqh2HhBDvtNafMTZ8gxp+rwS34+PeZu1UXWDp9hDPwlHSKsN4oQX57Dp0MEOAifq/Ryl1o809cu4uODpld6TE6IjHAOYe5yo+sUkR1glBhd9k=
2024-04-03 00:40:27.014 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0001"}，对应MD5值：e64e8b3098da274af55ff7f895f2d0a3
2024-04-03 00:40:27.015 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 00:40:27.019 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240403235959","date_start":"20240403000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004027","user_id":"gz0002","user_type":"INNERCOMPANY"}，对应MD5值：5a6d887ce0cc2fdeff0b1f1796a3218d
2024-04-03 00:40:27.071 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctserial
2024-04-03 00:40:27.071 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：dRddHI6Pc1iPL5P7IHIa93IlZ17wjwkBRaEm7dmd/W2koHeNtkLmBRBfpVN/ax8Ef/98FiUA+kvehfNef+GlDh9iPdrT4ifRhNq2cjVTWOO31Via29/h45mrEwkCbf6AFkHAqDd0KXwC7ckXJjAhuOrphVOF4STrYbz3SrewVqIUl8avQj5+TLDnc5SQAr6o59uAndEAFAobCR50u9y8CvVR9TcsSFlB0N6B9FoELSWqFA19y5ldewx8PPu00AapXVacawpET6Dt9VpKzWJwHk4p6kI+OywRjmSH9f17emqeq4ZSw8gUSdvZBtMDiiLeFjrEcB57GjaXBiaMOhT3edFybSw7BfCNZiq7Cxm2PvFSRYWKQiLgj296/chAJaHsUvy4XMEX34VA4Mo9zS0+C/9k7DD+fyBsoeDWMIvIlGEb8hP01HaDqp/mtU3H8xIcKkBUqOod6NaDSzY2JBnWhXxwBB5yblmACwOPFkOkuAQGw/b6GHMuIp8fCsIUaUdCb/Pspw/fjSFTixrt6thY8YJmUUWef/JU67eYj2kJWKC6Ekn8PLal478gCOnVw3SIL9IRsOv5dGUDAhkHwgQC3AHLy3IW/l/CahWzfNUA/+93nV4IgWn2y2PxMCFTafOdzMKQ6lkaIH/sim4uJlBz8GSuEttxLT5Q7EOWpqYgBjM=
2024-04-03 00:40:27.071 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN_AVAILABLE","date_end":"20240403235959","date_start":"20240403000000","oid_partner":"402402220000016691","page_no":"1","page_size":"10","sort_type":"DESC","timestamp":"20240403004027","user_id":"gz0002","user_type":"INNERCOMPANY"}
2024-04-03 00:40:27.099 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0002"}
2024-04-03 00:40:27.099 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：ZICVskjYxeSYGiSNe0lfIyU0IWaEI0wUNmEB8nykWJXVdug0FASGbZQLwfq3T+IA1unABlmnvIr3qgs+1ZeR5n20gexVZJXugI/u5fCPXPi8Vb2jSWpQc4ZGbvZ+fm/8pVDAo6bT7Er3z0eHcdZqLLAWvY1OkuHAoAM0merAEYM=
2024-04-03 00:40:27.099 [http-nio-8181-exec-7] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctbal_list":[],"oid_partner":"402402220000016691","page_no":1,"ret_code":"0000","ret_msg":"交易成功","total_in_amt":"0.00","total_num":0,"total_out_amt":"0.00","total_page":0,"user_id":"gz0002"}，对应MD5值：1bb8a4e300f9c31de94a7664219541ce
2024-04-03 00:40:27.101 [http-nio-8181-exec-7] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
